case_a,case_b,coarse_hamming,correlation_t1,correlation_t1ce,correlation_t2,correlation_flair,support_dice,high_similarity,same_annotation_hash
BRATS_200,BRATS_203,0,0.6661230833525354,0.5304749431738027,0.5486593050471377,0.618310501060125,1.0,False,False
BRATS_200,BRATS_204,0,0.539978663801032,0.45084965156787327,0.5471248801018187,0.40213254319868497,1.0,False,False
BRATS_200,BRATS_205,0,0.5808103108406362,0.4088082782404573,0.5896982219075856,0.4267145279610927,1.0,False,False
BRATS_200,BRATS_206,0,0.7488976736707138,0.4899123087210633,0.6566153280862336,0.6567961179789014,1.0,False,False
BRATS_200,BRATS_455,0,0.9972247692805494,0.9973034338815536,0.999463750322258,0.9988800898412242,0.9998578429222107,True,False
BRATS_201,BRATS_202,0,0.3640183439840745,0.29839244756765476,0.6622885456369975,0.6564097072505921,1.0,False,False
BRATS_201,BRATS_203,0,0.5595186023343904,0.41974270971260086,0.501696560969078,0.6432061226440657,1.0,False,False
BRATS_201,BRATS_204,0,0.5919895509620431,0.49633068694791693,0.5038488233396764,0.6407132460254569,1.0,False,False
BRATS_201,BRATS_205,0,0.5625917771619988,0.5027681066818753,0.6060550577369616,0.6264769981843926,1.0,False,False
BRATS_201,BRATS_206,0,0.3366719346409975,0.25278896348415164,0.5389259116791196,0.5858311137969947,1.0,False,False
BRATS_201,BRATS_455,0,0.3794186773515516,0.16310173961682722,0.618064127225224,0.5784660466008186,0.9998578429222107,False,False
BRATS_202,BRATS_203,0,0.592389631516038,0.4846973248599553,0.5634672799872396,0.5268180203758804,1.0,False,False
BRATS_202,BRATS_204,0,0.4924436775289456,0.3777572292480534,0.5506415667640067,0.38288994646338814,1.0,False,False
BRATS_202,BRATS_205,0,0.5176963504907893,0.38384886759434633,0.699015921689224,0.4428746205781195,1.0,False,False
BRATS_202,BRATS_206,0,0.8375302379294655,0.498737972814052,0.8056324555808211,0.7683510205740813,1.0,False,False
BRATS_202,BRATS_455,0,0.8078926780992413,0.6025020689759237,0.7790676084114626,0.8103112173840197,0.9998578429222107,False,False
BRATS_203,BRATS_204,0,0.7930009193177034,0.6925888415377177,0.8223670947539354,0.682849238801904,1.0,False,False
BRATS_203,BRATS_205,0,0.77658175254541,0.6120811042179267,0.5953501850471362,0.6293535528006999,1.0,False,False
BRATS_203,BRATS_206,0,0.6225173334083259,0.4755755737916206,0.5238638053053964,0.5015741537876993,1.0,False,False
BRATS_203,BRATS_455,0,0.6630734851763121,0.5264432797037016,0.547244501074503,0.616697235151918,0.9998578429222107,False,False
BRATS_204,BRATS_205,0,0.8760113360127678,0.7898969875465145,0.6040299188559658,0.8097698608788718,1.0,False,False
BRATS_204,BRATS_206,0,0.547289741581735,0.44038867726079395,0.4863917644727032,0.45483112150026345,1.0,False,False
BRATS_204,BRATS_455,0,0.5371796839869184,0.44690635523240374,0.5452402047951487,0.40011493643359347,0.9998578429222107,False,False
BRATS_205,BRATS_206,0,0.5846149429535303,0.43208224430513825,0.6784668122186441,0.5087907846071035,1.0,False,False
BRATS_205,BRATS_455,0,0.578022126331212,0.40538200576085814,0.5889447036061781,0.42474990905778093,0.9998578429222107,False,False
BRATS_206,BRATS_455,0,0.7456366321854454,0.4884115591771234,0.6556082377250002,0.6552657830619504,0.9998578429222107,False,False
BRATS_207,BRATS_208,0,0.36914404729106753,0.2420978348896157,0.2202341412452209,0.1276207135002648,1.0,False,False
BRATS_207,BRATS_209,0,0.5386438635754883,0.42015988856549796,0.3267608540394811,0.0622405757784161,1.0,False,False
BRATS_207,BRATS_210,0,0.46730231706632064,0.35114250755429943,0.34590005001797236,0.1930653838391205,1.0,False,False
BRATS_207,BRATS_211,0,0.44084158266707524,0.33740829026738867,0.34839510437288396,0.011222199638928487,1.0,False,False
BRATS_207,BRATS_212,0,0.47067085879570947,0.36083337183590775,0.351823084638368,0.013577082651711588,1.0,False,False
BRATS_207,BRATS_213,0,0.22708343940427744,0.14743419547534609,0.2857209718311649,0.010311822261430514,1.0,False,False
BRATS_207,BRATS_214,0,0.4001801819137291,0.3379022833556158,0.3537718158070672,-0.02836045428995602,1.0,False,False
BRATS_207,BRATS_215,0,0.4068669406605547,0.3173507587121671,0.3599677772790374,0.004376457042364448,1.0,False,False
BRATS_207,BRATS_216,0,0.38755552647809055,0.28868031801448224,0.35880596594352276,-0.0038495494346569388,1.0,False,False
BRATS_208,BRATS_209,0,0.7638886133821462,0.6751821045526012,0.8646934943939996,0.7632998852008589,1.0,False,False
BRATS_208,BRATS_210,0,0.7495987423278748,0.6103360358368147,0.8375710628916743,0.7006273010048812,1.0,False,False
BRATS_208,BRATS_211,0,0.7329637971967851,0.5889405258901893,0.8231117989752166,0.6758394828631722,1.0,False,False
BRATS_208,BRATS_212,0,0.7187090766483928,0.5758291310501025,0.8118366731143494,0.673827142330828,1.0,False,False
BRATS_208,BRATS_213,0,0.6777029746755033,0.5589512714432601,0.6148268347357496,0.6629696131246072,1.0,False,False
BRATS_208,BRATS_214,0,0.6715528432795707,0.5820280537332644,0.7991299516805966,0.6434979354267384,1.0,False,False
BRATS_208,BRATS_215,0,0.6539952009732356,0.5385117217877451,0.7805536822934719,0.6242248096063765,1.0,False,False
BRATS_208,BRATS_216,0,0.7024767124949914,0.5829799895255311,0.7770152008928688,0.5678751875678747,1.0,False,False
BRATS_209,BRATS_210,0,0.8996176008791688,0.8345129051609772,0.9013658980865125,0.7179138167723454,1.0,False,False
BRATS_209,BRATS_211,0,0.8583984421461786,0.7922242906569217,0.8610574534411509,0.8023408669181178,1.0,False,False
BRATS_209,BRATS_212,0,0.8704265729210492,0.7938511978252425,0.856827889237121,0.8042404065301519,1.0,False,False
BRATS_209,BRATS_213,0,0.6936811100290231,0.6346718936750371,0.6149708991560651,0.692123415503211,1.0,False,False
BRATS_209,BRATS_214,0,0.7750990929838406,0.7743278844901962,0.8422727189342536,0.7550820418034544,1.0,False,False
BRATS_209,BRATS_215,0,0.765368137344104,0.6819982884351908,0.8299804042961254,0.7453644536676447,1.0,False,False
BRATS_209,BRATS_216,0,0.8174072578612921,0.7382097992443843,0.8249272232182234,0.6984736102770153,1.0,False,False
BRATS_210,BRATS_211,0,0.9045029325431283,0.8601137392491277,0.9072819456791176,0.7674249920210456,1.0,False,False
BRATS_210,BRATS_212,0,0.9069228800525465,0.8456394473920679,0.9042361835942915,0.7755880482997317,1.0,False,False
BRATS_210,BRATS_213,0,0.7822739977158233,0.7078621904196751,0.6475739668200028,0.8043064610794356,1.0,False,False
BRATS_210,BRATS_214,0,0.8377018749924927,0.846139089277937,0.9099246137840807,0.7625903651209797,1.0,False,False
BRATS_210,BRATS_215,0,0.8326875383968444,0.7546391005558268,0.8822438311308423,0.7529358429056826,1.0,False,False
BRATS_210,BRATS_216,0,0.8660835730905775,0.7752647509521797,0.8664944673778441,0.6971606517587381,1.0,False,False
BRATS_211,BRATS_212,0,0.9272676239938594,0.9090991315971968,0.9425972565533954,0.9349737634172288,1.0,False,False
BRATS_211,BRATS_213,0,0.8250671091314843,0.794068244246455,0.6781787246339527,0.8491466683439356,1.0,False,False
BRATS_211,BRATS_214,0,0.8797772003759289,0.8993068805524824,0.9375558708733092,0.9039252259588665,1.0,False,False
BRATS_211,BRATS_215,0,0.8740970146573995,0.8324217828063399,0.9245006704269325,0.8950665179389868,1.0,False,False
BRATS_211,BRATS_216,0,0.9041249972653902,0.8569595873761686,0.9172870280804065,0.851503940584632,1.0,False,False
BRATS_212,BRATS_213,0,0.8050948825477097,0.7724577353697362,0.6691345645151562,0.8500767265517873,1.0,False,False
BRATS_212,BRATS_214,0,0.8707548467756447,0.9051855338826595,0.9426843973871617,0.9058797893642409,1.0,False,False
BRATS_212,BRATS_215,0,0.8773953168971378,0.852472472771254,0.9364778755746386,0.91216607137387,1.0,False,False
BRATS_212,BRATS_216,0,0.899584355693799,0.860694723604333,0.916736769184021,0.839177054855622,1.0,False,False
BRATS_213,BRATS_214,0,0.8777111502088106,0.795147804536147,0.6914455593888266,0.87646685054067,1.0,False,False
BRATS_213,BRATS_215,0,0.8775848829268447,0.8128036818283733,0.6850272926034591,0.8662239323672926,1.0,False,False
BRATS_213,BRATS_216,0,0.8374155470961736,0.7828559034195367,0.7023429738180775,0.8154707745789266,1.0,False,False
BRATS_214,BRATS_215,0,0.9385576458264027,0.8764057590157729,0.9460700676400455,0.9322153557562598,1.0,False,False
BRATS_214,BRATS_216,0,0.8823780920155455,0.8749457895107009,0.9294270159746125,0.8685634688358471,1.0,False,False
BRATS_215,BRATS_216,0,0.8853658781548273,0.8623159665319299,0.925608118509731,0.8627756253521415,1.0,False,False
BRATS_217,BRATS_456,0,0.9999979495601384,0.999997472824892,0.9999987382598473,0.9999987774652922,1.0,True,False
BRATS_220,BRATS_457,0,0.9999985423983574,0.9999991084960107,0.9999977477509676,0.9999989685401879,1.0,True,False
BRATS_222,BRATS_458,0,0.9999991052411511,0.9999990010710712,0.9999987408984895,0.9999991220413232,1.0,True,False
BRATS_224,BRATS_459,0,0.9999984675274154,0.9999977047377416,0.9999986637006304,0.999998744217544,1.0,True,False
BRATS_225,BRATS_460,0,0.9999988093589761,0.9999980559175916,0.9999985350284544,0.9999988990417196,1.0,True,False
BRATS_227,BRATS_228,0,0.8580836940750148,0.816565918901218,0.7056482899211699,0.7529404559692972,1.0,False,False
BRATS_229,BRATS_461,0,0.9999981004851058,0.9999986056712978,0.9999989708670508,0.9999989125235543,1.0,True,False
BRATS_232,BRATS_262,3,0.4082403875901214,0.27519831495581093,0.32629902815936684,0.2829025272192639,0.9433411955833435,False,False
BRATS_232,BRATS_386,2,0.31242331083059255,0.15490613608143886,0.2653169334974195,0.12348299006012119,0.9559654593467712,False,False
BRATS_232,BRATS_399,4,0.24308080861362746,0.13696238968972593,0.20934298366100668,0.14867268888047225,0.9502612948417664,False,False
BRATS_232,BRATS_462,0,0.9999977441710748,0.9999966861793902,0.9999985165451467,0.9999986956024821,1.0,True,False
BRATS_234,BRATS_463,0,0.9999986236649835,0.9999981805201857,0.9999989178299351,0.9999989962705294,1.0,True,False
BRATS_235,BRATS_464,0,0.9999989060429881,0.9999986080404839,0.9999989287006923,0.9999991649458624,1.0,True,False
BRATS_236,BRATS_429,2,0.2989760414868653,0.1761384399259426,0.09494005866759368,0.03326195472921184,0.9475429654121399,False,False
BRATS_236,BRATS_439,3,0.384788100451349,0.033315419828055054,0.18603484202278645,-0.00596620296951123,0.9641848802566528,False,False
BRATS_236,BRATS_447,4,0.2733659923499076,0.16185005787842602,0.056844979533604616,-0.05482925882715028,0.9553789496421814,False,False
BRATS_237,BRATS_465,0,0.9999974281014256,0.9999971085133441,0.9999983129312527,0.9999983085500689,1.0,True,False
BRATS_238,BRATS_267,4,0.44800017489689303,0.29654608611632644,0.3199114276101197,0.13812139625211198,0.9483993053436279,False,False
BRATS_238,BRATS_447,1,0.3122898174519248,0.1164733279417209,0.0899521449936801,0.045405448866760484,0.9562628269195557,False,False
BRATS_238,BRATS_466,0,0.9999975164028632,0.9999969165989724,0.999998814485437,0.9999982305429753,1.0,True,False
BRATS_238,BRATS_476,4,0.4479935608871478,0.2965504704059348,0.3199299857459399,0.13812313285019076,0.9483993053436279,False,False
BRATS_239,BRATS_240,0,0.8351463118044595,0.6394005554672346,0.5541789832171841,0.7151055069806429,1.0,False,False
BRATS_239,BRATS_241,0,0.8341077354006429,0.5448623515981087,0.5886841032812096,0.74653785848694,1.0,False,False
BRATS_239,BRATS_242,0,0.8350534626954232,0.6739932309343332,0.8888899665731392,0.7462300586534446,1.0,False,False
BRATS_240,BRATS_241,0,0.8218410108095155,0.6864513447109466,0.8061200402799169,0.7126483213461993,1.0,False,False
BRATS_240,BRATS_242,0,0.8268381351931807,0.8160104534084264,0.5709541849097531,0.7122751530935809,1.0,False,False
BRATS_241,BRATS_242,0,0.9358388271587539,0.7045642266736354,0.6611956218310167,0.9564565406664968,1.0,False,False
BRATS_244,BRATS_245,0,0.49356559629177765,0.48879360103067054,0.5527772311126884,0.399233211006406,0.9875564575195312,False,False
BRATS_244,BRATS_246,0,0.49375463783999735,0.4828560992132021,0.5590806625027156,0.4037878758151561,0.9875564575195312,False,False
BRATS_244,BRATS_247,0,0.47569190352856017,0.43249034377758383,0.5334554843566625,0.3983412077672778,0.9875564575195312,False,False
BRATS_244,BRATS_248,0,0.3492428611336226,0.2813187549538225,0.4975509034325775,0.3045799623865022,0.9875564575195312,False,False
BRATS_244,BRATS_467,0,0.9999988418901664,0.9999984192609735,0.9999991941373293,0.9999990474835712,1.0,True,False
BRATS_245,BRATS_246,0,0.9180234063551895,0.8980500135562544,0.941512266150733,0.8852880716083221,1.0,False,False
BRATS_245,BRATS_247,0,0.8743560821049235,0.832224243192171,0.8874169420048394,0.8274867085996628,1.0,False,False
BRATS_245,BRATS_248,0,0.773089013765387,0.6723584445236629,0.8391945203452674,0.6306798432315991,1.0,False,False
BRATS_245,BRATS_467,0,0.49357029392093116,0.4887928496456835,0.5527831268084016,0.3992138057998018,0.9875564575195312,False,False
BRATS_246,BRATS_247,0,0.8836350525288628,0.8488743268010118,0.9205830024316618,0.8580546150785433,1.0,False,False
BRATS_246,BRATS_248,0,0.785970112736421,0.6879776618511791,0.8428823215029146,0.6289601127789517,1.0,False,False
BRATS_246,BRATS_467,0,0.493766841875484,0.48285469287789745,0.5590869439552266,0.4037800338623871,0.9875564575195312,False,False
BRATS_247,BRATS_248,0,0.8041068072870377,0.7141004315613133,0.86435095517069,0.6762759601400267,1.0,False,False
BRATS_247,BRATS_467,0,0.47570485909999116,0.4324956686110705,0.5334608010235286,0.3983352620200771,0.9875564575195312,False,False
BRATS_248,BRATS_467,0,0.34924972670790083,0.28133223124002993,0.4975574994771369,0.3045736972996943,0.9875564575195312,False,False
BRATS_249,BRATS_250,0,0.09664489877033365,0.18952854243026174,0.6748359989101386,0.17732346364447912,1.0,False,False
BRATS_249,BRATS_251,0,0.6036740377717537,0.2292148465650858,0.6568899854808676,0.19859141683165368,1.0,False,False
BRATS_250,BRATS_251,0,0.34132094531277557,0.36785225387648784,0.8194683237958552,0.6453779928375516,1.0,False,False
BRATS_252,BRATS_468,0,0.9999979758153243,0.9999963343927727,0.999998570499693,0.9999983968766628,1.0,True,False
BRATS_253,BRATS_271,4,0.19086652774257978,0.01681774628148486,0.09300653778087088,0.07742148091804293,0.9320947527885437,False,False
BRATS_253,BRATS_301,3,0.285441908607442,0.11919386268400498,0.2597494791041777,0.0844279233111487,0.9413697719573975,False,False
BRATS_253,BRATS_433,2,0.4014297953529803,0.1806974548192597,0.11031050222533426,0.05714395187395419,0.9441954493522644,False,False
BRATS_253,BRATS_477,4,0.19086047210516172,0.016824556813854412,0.09300290992261273,0.0774238817525906,0.9320947527885437,False,False
BRATS_255,BRATS_469,0,0.9999980628227387,0.9999981256479852,0.9999988180666158,0.9999986692191095,1.0,True,False
BRATS_256,BRATS_470,0,0.9999982761360233,0.9999974347238938,0.9999987909904686,0.9999986546452212,1.0,True,False
BRATS_260,BRATS_373,4,0.34947328799522,0.22573202167188006,0.2221195865652422,0.026073107571902555,0.9415932297706604,False,False
BRATS_261,BRATS_471,0,0.9999983356832183,0.9999988436498625,0.9999986022462912,0.9999984632947663,1.0,True,False
BRATS_262,BRATS_399,3,0.26782941234730573,0.1552403838769035,0.1967924287790286,0.1780851374999865,0.9578547477722168,False,False
BRATS_262,BRATS_462,3,0.4082032224104959,0.2751988927154552,0.3263051884330154,0.28289819699188745,0.9433411955833435,False,False
BRATS_263,BRATS_472,0,0.9999984202041149,0.9999989467098561,0.9999988019928941,0.9999989607984502,1.0,True,False
BRATS_264,BRATS_473,0,0.9999990695635812,0.9999993173488843,0.9999987579274398,0.9999988389841392,1.0,True,False
BRATS_265,BRATS_474,0,0.9999980356251968,0.9999981490015721,0.9999989088312702,0.9999989597547158,1.0,True,False
BRATS_266,BRATS_475,0,0.9999988599130146,0.9999983447305881,0.9999990150148105,0.9999987865476067,1.0,True,False
BRATS_267,BRATS_439,2,0.39388752118723747,0.019850057295758488,0.24685807904858212,0.0827127280534248,0.9422560334205627,False,False
BRATS_267,BRATS_466,4,0.4480013024794473,0.29655577659445437,0.31988362330597325,0.13812121019012683,0.9483993053436279,False,False
BRATS_267,BRATS_476,0,0.9999978971123382,0.9999975125918463,0.9999985079734517,0.9999986551259235,1.0,True,False
BRATS_269,BRATS_452,4,0.09531635151141889,0.006978172344859967,0.12494581383718252,0.13429393258603303,0.9381287097930908,False,False
BRATS_269,BRATS_484,4,0.1477511235809173,0.11771573187840798,0.09688000633050675,0.09810624195564806,0.9398207068443298,False,False
BRATS_271,BRATS_301,3,0.1778984196110834,-0.01505513833191361,0.0787200578024051,0.06104660334673048,0.9361084699630737,False,False
BRATS_271,BRATS_433,2,0.22067822908469706,0.0055421956375890395,0.03713864255354191,0.0512094458038572,0.9409849643707275,False,False
BRATS_271,BRATS_477,0,0.9999986903931024,0.9999984832426171,0.999998562079556,0.9999990550543192,1.0,True,False
BRATS_273,BRATS_478,0,0.9999982106909895,0.9999988359286647,0.9999989600969985,0.9999990670229374,1.0,True,False
BRATS_274,BRATS_479,0,0.9999988475900465,0.9999985900576098,0.9999985354431994,0.9999989627845995,1.0,True,False
BRATS_292,BRATS_301,3,0.24034756128129467,0.1266931517173424,0.10621164996391669,0.16363418276769198,0.9413506388664246,False,False
BRATS_292,BRATS_433,4,0.17924033256911495,0.06975962702329537,0.1697792923169613,0.16507776050944167,0.9280202984809875,False,False
BRATS_301,BRATS_313,4,0.42978712977708067,0.20762735021985748,0.25636583172440386,0.1805404771009574,0.9505961537361145,False,False
BRATS_301,BRATS_433,1,0.32407405748930473,0.15513573335856953,0.23425556127131256,0.2580135293620157,0.9449563026428223,False,False
BRATS_301,BRATS_477,3,0.1779015085364172,-0.015069291988921851,0.07870981973936325,0.06106344026288691,0.9361084699630737,False,False
BRATS_313,BRATS_346,4,0.35790975940592235,0.1259482150728961,0.17407158815644588,0.03274537002521485,0.9320282936096191,False,False
BRATS_313,BRATS_359,4,0.45528918357526893,0.2916934706806928,0.35450415389616236,0.30369910056911054,0.950621485710144,False,False
BRATS_324,BRATS_355,4,0.38681689939172725,0.23024175691744111,0.29383286425832517,0.01737020551712303,0.9456221461296082,False,False
BRATS_324,BRATS_480,3,0.043231467272210305,-0.09161615399501347,0.1713587866900489,-0.014836009620080914,0.9392764568328857,False,False
BRATS_332,BRATS_336,4,0.3624021397699959,0.16472123966835567,0.2968985574151135,0.03726505839258644,0.9367836117744446,False,False
BRATS_352,BRATS_373,3,0.4316206135177539,0.27671040523430496,0.30625507365017984,0.15408785184442694,0.9407504200935364,False,False
BRATS_372,BRATS_373,4,0.3731846817182167,0.1405640862136776,0.24377645072951176,0.1415010510313563,0.94423907995224,False,False
BRATS_386,BRATS_462,2,0.3124142236905701,0.1549153001977602,0.26532869814852145,0.12352058941602562,0.9559654593467712,False,False
BRATS_399,BRATS_462,4,0.2430486445729635,0.1369526326933401,0.20933155786651478,0.14870074070658484,0.9502612948417664,False,False
BRATS_415,BRATS_449,4,0.24353272447139446,0.1653470588214805,0.049453278726638884,0.07705690448444165,0.9553992748260498,False,False
BRATS_422,BRATS_423,3,0.22363435764196993,0.1566058590275153,0.2611912972170932,0.18221766700517816,0.9529442191123962,False,False
BRATS_433,BRATS_477,2,0.22069429732736084,0.005544932034667089,0.037151206616420365,0.051221150778337915,0.9409849643707275,False,False
BRATS_439,BRATS_476,2,0.39388316155249703,0.019862454835377703,0.2468628729189009,0.08272448955232672,0.9422560334205627,False,False
BRATS_447,BRATS_466,1,0.3122858687605933,0.11650723898956782,0.08994241372268501,0.04540283669897728,0.9562628269195557,False,False
BRATS_466,BRATS_476,4,0.4479946934100572,0.29656015412570136,0.31990222694884346,0.13812298983194266,0.9483993053436279,False,False
