case_id,source_sha256,slab_sha256,source_bytes,slab_bytes,voxel_equality_verified,image_depth
BRATS_265,dffbc7489c1abd9b91db467ca616d2fdd1c293ef2d7d223992837b468a086f09,f1fedd28906a207db0ddb8a9a50a3270020f2ad6879a6689bb43daa104300968,8075227,7749970,True,151
BRATS_266,79ba7de5859c834b9c3e518b78cc4c73bb8fcb4b215709a9e1168f2e42253ddc,c473b1bc95398bddef733462ebd68a5b165537d4e18054a3ea44308f3166c900,9516783,9210872,True,138
BRATS_267,3570a5b681b0edd6b4322b25bc02d2bde919f38199605f95e43b2b9b04cfa75d,0ba9570d0e2e3824a028a37268cc3b51e2139f19ffe8f0a692fa7fc9fae11ccb,7278896,7028583,True,144
BRATS_268,16425dfe161764338eebe44004c58c3cb091b3cc59747a2ca977e71efc39a632,e590a16b2f7114c968cd7b5783adc46d893dae54e1f01f65734272a42b2090af,9418133,9016057,True,148
BRATS_269,df77819e4b59d4ca9c3f6bb683244d8fe4354b0b8b736f4d9ec7104959f9d3c9,8aef3d0887072083cb2bc20309edda3e514e260c683ce6d522a35e8f9d08669b,9278653,8975802,True,147
BRATS_270,be1a039dd21d0c0fb003fb430f6364b40c2a6b5c878e5e4faf3b8a6e0a9f3b13,a82e3e4fb058beeb50f0eab9d218c0e5d32c27847a051616affd99de42096625,7040008,6721191,True,147
BRATS_271,395b8be74ed88b1e032314b45fcd258055848183420fc4abb5292ead821ccd9a,0b4d6b2c92a0a01574d8ac8f0ad24999521f8b305352db777670964ea0d0bed5,8384597,7971129,True,150
BRATS_272,de50684bb36a9f35755d1840b01b709e8a23fb5afd6d7368c1bea1f535daa9b8,c558671a2e13224509447db5e57cba23750874d7b0116a6ffeb1d58e253137a7,7519658,7284063,True,143
BRATS_273,ab9d14f590abcb86b3c9934fa868fe5652fb2124f5173a9faafea6b67d558e34,d922779d8bbd4351dc5157ea8750b5d7182194288fbca67a90c11f968d117094,6393162,6147005,True,146
BRATS_274,0a63b9082a223ed48060a6599331e7011842cdefd23debc328d09cf6d0d7b2d9,0d9c2222002007765d78c17008f5e3179f1a944c1d31704a8b176353c7876610,10200169,9894132,True,145
BRATS_275,738eccf7e9bbee1f54c4fa22b94e91a34cc35583942ba752fd75a347070e069e,4e70497bf566aaf663da43177d9f41f460d9756732a53c7c12336f2a198031d3,9224958,8863700,True,148
BRATS_276,e9a12aaef6f10e6be8b8882a7f119e092c129d32f45afc2b7e805b79a2ba7c8a,6f9a0a65fbbab19e3867bc9d20f624f0d66be17488e49a397be03fdad4e130db,8164444,7860837,True,152
BRATS_277,7aae948bcbd17eedaa020bbc7dc3ab42844607bb074f2d944094083479b18d57,8b50152d5bc30cade942f613dd8d1ea3fcb9a4a950bec3343718f0688b80c76e,7590167,7198186,True,146
BRATS_278,ad6417f7da78d695adeb7a60f486699a07ab85f9e27730ed1e36a96f7b22497b,383276441ce9c487883c60e0a25ebbac2791408bae19ec14911ff840bdf1bdfe,9965636,9649360,True,150
BRATS_279,38e244a7769d2d32b158a1a3af394a5930d0fef551cf959326479e4ec2d67b78,72cb2461131da099961c2d96c716c904f09cd07f095678d3b5863c915481b45a,10295764,9876219,True,151
BRATS_280,7594348da4794655a19aa303cfb2350e767d6053c5eb5b86a593bf2bcb3039bd,dd453843b97df040677a819225160133a253aacfd7cc8ec8051130cca36c8c13,11286359,10949745,True,152
BRATS_281,d27948bfdba06a79faee0603557bb59b3c58fb30f37d4eacb8d1ac90d2d4cd20,540ceea8c0461ea61c0dc3152dbf7d1e16f2a482cd82232125c9e4dbf23c1ae8,10889233,10411445,True,155
BRATS_282,685f4a1949bdacbd4b3adfae9bf3599542604aa260a227faedb85444b74189e6,2690ae26ba3c0d5745ea9da4b8f16d430061cb5557457ac5e1bed2691d01dd2e,9528809,9211172,True,152
BRATS_283,435abb5f2fa5c36719a1e9e68c8c22a9d0c7497c68fc8cdf6b8a264df468162a,65a4ccd7a8fa314233e2cc6a09594a26c98e476a97271c489e89845d90a276fb,9005483,8570036,True,154
BRATS_284,d0905204e64f9592a591a658ee1124dd1535a53dbaf663496d55eca3ff5f26ff,053db20a043c117900bc249cf37c2b1c50861c2bb3710d6b561fd601aa30b77a,7960261,7692337,True,146
BRATS_285,aefcf7a842f1ae749c480e29344ebe316e0abb3e67ddbf24d79158194371e472,e0eab844a8d7ef307aa1a361c371d2258c6f09e7e11a6334a0ebb7ea56805e35,7785840,7420832,True,152
BRATS_286,13ba06c08bfe50ba00d9f919fa6acc41026dd9f79122f20906d6c02771dbf597,48f3da626f705ebd3306777fd9d401c0a0d29a75f9a264e30e7faeef80c3bd32,10512795,10063179,True,152
BRATS_287,6b92003243790f245752c2c719ac771c946f23c1fa0f520d36b7a1a03bfb5599,4d67055ad59e0c3312a637ac52dce4da2a7f09dab910258e17c33ca16f176750,9704566,9309207,True,152
BRATS_288,a65fe87d2f2c9a6113cfa0ac8e79f25bf758ad011424a7adb4512f3780b34425,5c92d469550bba9e7c8d07dbeb2ba6f8ff41cd229beeac036c04328ebe7cb724,9786507,9416613,True,144
BRATS_289,79a66a9a879ba8c3645e25cd5ab57d62a390509bd2a5912d9863668908e25626,011dc72f73d12ebaaddecb1e5e6bae21f52806e53de29b99a90fb143a5a6162a,8400855,8101593,True,151
BRATS_290,9211bfe5617a3d3947cb7962f10a4bd3db5233515660d5c348116be62d9a0c2b,97abbd7d049b6b1a2fff488ca8f2de217e41bf9eff8488ae31ea43fadeb7c6c2,9914518,9480649,True,145
BRATS_291,5e641d36c05a917efc3352f495bb33c0172cf7b88f70c92e9a1b343546cf986e,17c68356f15a841a78d24fa67cc3961bee8580b4cd19613f8372953901a57dba,6941575,6642466,True,150
BRATS_292,810cf7bcdb8c171fc49c061e06782cf20205e840d69ea58d19a74c09c3ca1a3d,f7d2ab3ac94567e063c428c444e8a9a0c21573698b2bbf82fbc61f69d904f6d3,7981455,7632924,True,151
BRATS_293,d4f6fbd60565bda6cf04cc92886a1d31b468d13cd3abf91476a6c8e8b86c4571,5d3bf7af7e569e848ba427ea2b1527c438a187333fdde50272cd78438c460d3e,10130008,9815332,True,154
BRATS_294,00958f15a2374b0cff44caf7a47dd6f2b99870ab4ba139902bbf729078d32694,94b203bf6dcf8c245fe8db442ee77fd10e40b9f200ca895c0ef19c2a2a2271c9,8416565,8010249,True,148
BRATS_295,3b292a815d2a46d0b7d3f045abeeddb29e4f3e015532c2c7b4cab094150ea5ea,31e5f44e902889d4d7d12790b374720226f0f1947dc78b953928ace3342194b7,7998819,7552511,True,147
BRATS_296,5bc09fef9cb805730d9d4904b8dcdb058e220f262e2cb5b50bc7ff660f68d065,59270562ca214c5b6c93e1b4d409d5c4de7c9c05e788d48cc10ea6308988c685,9797036,9270503,True,148
BRATS_297,1b5670f9f95a61b1b857221efd315e67f0b499f5deaeaa7a0c3fa827c0db7141,0e87c28fa79b70df3540662a1493fece5d002b767202635c30040a453b3935ba,7739343,7307882,True,151
BRATS_298,8e413bbe2b9e1b838fd0f25879260e185c9090af5a09f044b39ed416eb291174,5bb184c00b4ceb1412e3fe55d2a2918e4be9afce6427a222c6fe8affd19db228,8922349,8464965,True,148
BRATS_299,f4ae50098d51a849b2fbd441a83617591c67005759df30ac410690f1fb79eb55,448425e9473e1ff5ca9e6af3f68d5e3366e5520f605fe280cd7fdeb850486e11,8961766,8590276,True,148
BRATS_300,f0dd17524e14826b5f0077db61d512bcf0fd100c0dbe65e669c5346a67cd60bb,bba67b2c8ef0f58bdc8ae208c9de99c4b828e4d4a42a8354d809afb0bf979e63,8990420,8635604,True,149
BRATS_301,d88392db70ab51663e09325b2c54a53b11ece000d4d535ab8ad7571e580a0fc7,b88809e7b9c1cc0099913efa2c12f9f5edc0019b19175591105da4827137c92f,8587145,8191096,True,146
BRATS_302,fe48ebe7a4b566de40aef41ffdbad103bb171556312c6df496b67bda9bb27d14,83893c65c67f9b0a0009d8c4168e9f64b38d3940ce77a4cdba905f95264df80f,9908179,9497244,True,146
BRATS_303,5201c65625eb9f9e2a3149b2faa158493d8571d7c6ef45ea7f28133e298d7ccd,3597a912d4c047fcc1cd24e8a319562f738ad857a12a65c28162a5de7b751a06,8223886,7830467,True,152
BRATS_304,3c94dd6509d937687f82f114165dbdae6354830bfcb8d1c1d5c766dfdc6db8ad,4ff60ab1ee0527331ecbcccdd10929d6c336b8bc9a3e2746c14b466ba4a87088,8100454,7689683,True,149
BRATS_305,176832f22638547f49926006846f8278aeeedaca66ca252d2f2d3befa84e3c4a,b8caedfb8e5139e885192f605a5def2ceebff7037ab352b6eca6b30f22c5635c,10217041,9836683,True,150
BRATS_306,b8c5d364d47cab07150ebd74d9a8539585ab1a092713746ab2c5f5e4a0f3bef5,7fee5642d31a9ed02234b2621b96096e0621aff8c6036ba183f272322e3a03a5,10672220,10251520,True,151
BRATS_307,11f91177f1ea10e4a7be9e75d9bcb67c6fb4d11c87219c7c50be119e30dc9fb1,12e40a672937cda8fe127dc1727c7ced1bb5297102553729cdb48303f1ecd719,9010676,8622680,True,148
BRATS_308,779ee9360f57d9143c76261251dc048d0c69a346693e88265e15541dbbcc65b1,becbfcaaa9ade21eee8749305b10ffefd811b0a4ae1840061aa978727ac87010,10533586,10057740,True,151
BRATS_309,71f196875850f2077702c13843916cd7b5790b8c75000f23901ed9966c286dba,6aee9805c517a0a17e528a217e4c314785e1c1eb1cb607943068ee029b0ab954,10322009,9925984,True,149
BRATS_310,77480027c8a66441762029665bb98d00d60b270518d16baf4e6b7140417f5c48,d7eafff5ea2a8c4f0911cfeefcd15da9a00673bd15ca6d2b2995c43f17f3918f,9254462,8762044,True,148
BRATS_311,880e1f33543b4c6c0714e6d08fe546a797e49d178a009e4c966c3b96d2244d5a,ae5b83800ce183a0a628f9af4458575078fe707e2845cf3e0da25fa8fc9780c4,9748487,9295782,True,150
BRATS_312,8b6bc5aa01c4527ffcbf43e7f13dc82a001204477b0ce749306f6bb285d0e412,973884266f0aad23ccb9c00d90a3e4c15d8907b7dbe729a6290881c275837afe,8224453,7815865,True,148
BRATS_313,05db8f959f2be1ff77c4154461307552c71a4af1431bac915716f47beb46b3c3,0377d4d7f337c4babe23acfecc631afd69ad7c355d3d53b4e7f260fa5d6581d8,8121123,7674257,True,147
BRATS_314,15a207e3abfc6f996637298905764ecb788246818372b70d88311b4358f74a4b,6c7104dffe9c5b3a0c0776a5eae51be38e013d2b42d5d04a5e9264e3de53197d,9830701,9403903,True,147
BRATS_315,460e4b0f39e1659aedbb8d49ed593ac3d7a41611e8cb0821f91381fdcaf4f3ce,9dceed786c2f090445bccd54552d9ba40d10c1d1650d116d67024b1e42e638fc,7691334,7339894,True,149
BRATS_316,939657c38b7abae620e30bce0ae51a03648768235725f10d7622cbc7366e6873,61b1927ad2d639b8c898241bcc0ad7f81e303cdb46bc1a954b09cf45a5cdac2f,9422336,9055264,True,151
BRATS_317,da70d0d465f7af8d98f861c9d87265225d93bb50ba62c0bd2e4f69963774ffd8,2855c2cc73f9f6d59539af034394763e8d6665c170209b78128b987c1568ee07,8359111,8017016,True,155
BRATS_318,f2faa669456f0ba453dc5689f709de0da5adc99f7c07471323d4c19bebe1b6d5,ddc88e3ed165ecfd375ef502493d9608df38bbba3adf197212ad09755ecf2c0f,10417169,10044960,True,152
BRATS_319,8311d8bc66394b2e3a864f305bf455fce6d80696f0e42dc57d7a36d17c0ede64,e343dfa95afb282cf079631cf27a1605d0d6b7ef9c358da3253e0eb0df0fa935,7817996,7384889,True,147
BRATS_320,9821938f0c1d64f4c003b4efda61e772dda0ee41b8493218ace50d2f81c029ec,f3a91d0b6a0043512e2e960cde6ec60a4c33fb67bfe87c5a6701921dd195e040,10856107,10417090,True,151
BRATS_321,fa9d00b6ca2f4a6ace6cd922c0c215f32bd717303b2485ef12c7ea1034a7f92e,9f31d60bc5adfdbcff96697d4c2f4ea2e1b7c09c90593cff91e7099285941339,9146460,8755986,True,150
BRATS_322,dad7cb67bbcb346433f948f2baed05fb6cf548028e1f40885a88c6484bb30461,ab9706f51a31015e44d8f6e803364b0c232c2230db191eb076ee7cb4e2485667,9937744,9562230,True,150
BRATS_323,c8367b26199ef44308b5e4583c26d56363c2f19d6878c2f8671e4410b5a75d00,52eb10cd9922872913ce624cb0911f9b9ae0870ef99ff3e5b6c691a84de16c3d,7310003,7013489,True,146
BRATS_324,e5ac77622a68583d3e9aeb7196f666143322dbdf21477d7e64fdaa799eaa52f4,4454d1d2a9046f01652cd1288d9db0ee1758f9c2f5802dddf9c2732a204f3be2,9468026,9023288,True,148
BRATS_325,896a94fd7c6cb5337c542806fc8fb245cb63f2d88c3a002e75da0c6adb1cb42e,08a914a4790588020e5e5712eea06e8767131643c1782c02a36ace2198a8b108,9437011,9129774,True,153
BRATS_326,b3fdd5b6e619da99a9d8fea203988d57feb3c3511f388e339e31f211a5a93d21,97361948ad18719d9033a98f9100d75d039e421a5ee642f5bec4e1efffd81f05,8109367,7785761,True,151
BRATS_327,84242632ecaf0bea99702a836df7b70553ce0b51a09af31abc7356937df908e8,686f3ddaf8ee35aa4854b6dd99ea61f25721d0e80f7aedf77199475e3792c0df,7780642,7422449,True,151
BRATS_328,1a18b76e91bfda52452c46c865028c979fd7cf3e2c426b6120aedf18be5a1ca5,27e8a2f5a96638fd4421bd689d1b486272e9848076c18769dbc81919bbc64754,7517377,7196010,True,152
BRATS_329,85daac244e6a6a350293c186efe03af3b34c7577345e6f4d160cd7fee44a9a8f,b9d603e1ffd355c5ae347a4a4e137e153935b417da9f5e9d90dc34cf071e001c,10264000,9922464,True,146
BRATS_330,b4828651d571d0ff07d906c70d1eda780ef647c53b9c4b705f27a2cf221ef7bb,ec9425ce302086682813658fb724ab37b740b73a4e5cf8d20bf60533d88218ab,8597086,8303746,True,147
BRATS_331,0be3d6313f863f36d92972c1486119492ff2fa5f2d3f3ddedb98d648e25ad8cc,65ea42293885776bb18d3a50b49c1bef53439b81e4656bacff483832821f144e,8865669,8461475,True,148
BRATS_332,15f58e1f35eddc71d880fc63a3d8beaa36483fa9278cc4995427341f316a52f6,5614c141c793e14697cf9aad04a5e41d462e162693ebfdca026186c0f58d2fcf,8991087,8666850,True,147
BRATS_333,b170c00b27115920b71b97f649a9e8163194385904985d8b463dc0d39a697035,dfe30cbe4035383dd182bbcae5fe3cdb351e3bbab87e117ba2a5bea14b4dfa25,7854149,7513406,True,155
BRATS_334,b53d9034414861691161f70858ffa659d2f0b6d6ea2d3d2ae0f2fe33ec6a5dc0,387c271d7adb9aaa11d13913527a2c044cffc392cd2408801c0d6a08cffb3089,11230904,10858804,True,148
BRATS_335,11f8b63311b815431c7820eb9da2c1b058e047839036eb5e1916fd8832323d93,c895d620ec2ee881533ffa8eaed794dfe0837bbfe01cccb0738530f9c0878b64,10007591,9620218,True,149
BRATS_336,5cd7684121d47c6485c49bb65893d9b96b3389b599c9d506da79bedbf0844507,f74c84bc295e8d7c0441e957092d4a09f196dd30c2d5851687d27a3405078eca,9184320,8837673,True,150
BRATS_337,97fae8b7c69766788c8728b466137f0139a806b147a52219ab83250805eaa3dd,2bf13eafee3ce7aeae99c2e50d75a22b937b34a38249207f8cfd2fa38df61f92,10295455,9941040,True,152
BRATS_338,d750f2bcc911578836fa38cbf225d74222ecbf21dc42221545c113cee19226b0,bfa56f4289c27b6132a9d77bdd87e51b836289ccf8e33f2862887f8cc7943281,9934639,9673506,True,147
BRATS_339,9ddf58e40099f07f806ed48032c835ece72b0e8357647a854653b3c18330b760,d1fd89b60f8dbca25e58cf41b5a67de6d948350fef26e4852465bc6eb3776b19,9103782,8829894,True,146
BRATS_340,7f623efc3865a27c66ea783041c9f2ed109077fb6e84b2fbd2b1d9569e3b3a0d,ef46041ec24d7ffefa9636fbb65fa6cca7d911811458e37ba6cf0d0ca6e1d1cc,9530121,9250321,True,152
BRATS_341,f92eddb3393fa6b999c3cff10e825905a3d3c1c54218253778e47401fd08410f,fea8ede7fe7b43c6840a788b3d6e1f3a4f42abf7223894424fbea15e5a054c37,10184900,9794275,True,154
BRATS_342,48253c4d046e73ee78592eb591d1a8df5e6c95e87ee9bcf47b387c0a6fac774b,864b97c5129660d6cdb51237a66fde85ef578e0735858165aefa75e40b990e28,9498521,9157540,True,151
BRATS_343,8068bf7502178f4a230d38a8f6b91592487a881541b3d0a8c9865b6e3b78432e,75a77d7695e60e80cb85bff437b73c7cd58faeb619964437bae4a8932c4310a4,10107213,9759404,True,149
BRATS_344,6621a76008dc3644562711084fb7c43161490debbacc8159c5b995ddb5c1432c,a3fc0ad29dec3c39193b2a7518f93b9b4be317465b3df7c3b9e36b9fe510b70b,10043275,9686318,True,152
BRATS_345,4c3f8c33a6138d23cd2a81bd968f900e04ce0b5ab54cb650ea2142e14756ada6,539614b40122c851c5d0a34d643eb3186a581f4e9e6db3dcb72b8c067c3d5d01,8664581,8353270,True,152
BRATS_346,6fe0fe0c65105a5630c34b63565b5114f3204a6e00b9ca15a199fa361a266b0f,738112bc1a5233ebe47db97a1895c42e03a43c01ba038721a5ea0dc04a9ae00f,9070796,8712259,True,147
BRATS_347,9f62f21bb7feba1b83311af82b4d564e3bf49612a70a918e366d071399abe5c5,ff7698349cf792668cedcdc21a14d3c56a00e7806b5bce68698017693df5bf94,10495765,10089163,True,148
BRATS_348,2fe0b32d3d0f425b0e253367c7f84cec02d7820a92e5618f9306142d43562c39,8b5b6df5a89cb78003cdaa87c2143050691b9036d9e5c0d5d1143d2843d2dbf0,8537301,8201372,True,148
BRATS_349,70006f3022406c72b87504b82d64aaa9149c97582f09b0f7277c437a7d2bfbc5,4836ccd8ef8302dde04c3dd382a42574987af45668c9cd5ea63dad9c178d6cd0,10599547,10267037,True,155
BRATS_350,ac80589d70eabb53e918bdee431118b4366d65c0d943fb95f0736bc6ff97652e,5258e42dac65bff53cfad459f22f06f8fbb0b722fb080bd2d4608984f3817f29,7336677,6964879,True,151
BRATS_351,4ea06e752ea44e322cdc8a8574593d72ff15737f25ea933a4d1f83755ae47b48,5c96482ee09fa9ad4651019594c9bd33953a8081b4838e669df8a4a2b0ab6927,6804976,6394962,True,145
BRATS_352,94ff70ad9825947df4c7c43d8cd11b359359ebdafaba830f575cc66005004f23,afbb0c932a6d1e19f5b7c489ea58416534e63f6d24e8ec7501c5128aadbdad8b,9207599,8735659,True,151
BRATS_353,78832747f5ba84016bb74537382e5a2304857cca333a7d7ab164a57e16317a1e,d2cfdb7ada22cfe887c2f5290a19f5cba79f9d7a9a7e9ea285f497f438290afa,8159035,7774912,True,148
BRATS_354,35857d8c0e4126ebec85ded193f55520347e16529498bf3b3856eb4468370306,f1aa09860f0e5a91e41131bbb3d0eb56487800df7ad6b446db6f8f2e345e7b95,8582111,8230946,True,146
BRATS_355,2727d0336d11a40669dce41021fc761b8ab0605bf003dcf4ac7589e3ee0b97ad,90e6592fa4d946f377026e085f62ced8bab6316c9a0f95d2e97c59e46606217b,8892957,8367579,True,145
BRATS_356,a6589808a973175a0ff019f3fb7e74c7125f279d83c4b681530c83fbd7669bc6,61a945990fe0add72c2a0a3b9b2c544a624cdcc046ec7df65aab7faef6898755,7931550,7589611,True,154
BRATS_357,bdeb5c0bdd954474b3f2f40712a815a17fb80422d8936db26c226b6cb01a8b2a,f72d11141fa2e399613c4a2af74229034932084df796222e540b0385d3695fa2,9103918,8750607,True,149
BRATS_358,192725f7a07bf200337cf59314380ddb85ce65d3aae6996b59b222a164e6df29,2740a5e3938d3ef2349d4eed98abd8ed87f62f8dbe4fde7638cb25c956d4904e,8025207,7654107,True,145
BRATS_359,5f2958c63736dfe7cd7831047ac22f02d0f5ec4b1a082ac838aae50b902fb6a7,efa35d023c7d57bf7add440308c687e32cccf0239ecd320b027b520945f218d5,8368612,7875007,True,151
BRATS_360,18719a464697a57b19bf148859cb03e3ca2761397a8e152c00ca0836ddd960a4,52b634b87345298bd7a7baa802cfbcdafedf9c57604d7f1fe47209a49e476787,9134595,8676639,True,149
BRATS_361,27c6aed853d1e6a6f10def4c63ce763aab6e0e3f54473cf912d1be6857b6e139,b84bebaa22cc12669de37b04915ca3d649770d9519ea21608683ab82993634a6,9425189,9024946,True,153
BRATS_362,b2d7b9953ec2d7ff63e256ffc4eba5e4476f0cf226cceac4d2d373a06093040c,271980fde503040f70803766dabaa0e32dd72d90a284dfb5cab420310bb88f58,9324104,8936633,True,149
BRATS_363,624b6727b2c90ad24ec8bf8b3624fc6133fd78b31b24aa9e25435d107e3709bf,d571816259285af5f6ca1915a109fb2184159e5ae35900014cf601c502bfeefd,8230321,7804413,True,145
BRATS_364,fbed757d121fafe0361678fbdeee54a5e379016317f3a32ed6e79d43091e0c0c,8318f9e4b30ffb5fe711e8f2502141aaf97558d4caa4a0b00a2d111b34177a8f,9964826,9472135,True,150
BRATS_365,1df1226028e7d6f4986bbfef95c771a89f28779f5ae578d90993d86b55908fdd,26e702117c67921c6205c81339d941a83d28aa6a70c35258f0edba62e0232c39,9321891,8848584,True,149
BRATS_366,5a2ebf7e4adc9a4976ff3242310da3616c40b87f534390374313cd23dd5a9d14,c4a7bd3d45bb8790a7524b161b2a44aa656b19fb974507a3c13912cf48dc80b5,8578942,8114251,True,146
BRATS_367,044e162b599ba6b2fbbf7b4573436dbf7a4893876a5b03824453ac2301b7f1ea,ec2d50d45189f5e14c77542b35ba083cb6ace6ea938081d408ccd49a47688344,9002949,8630482,True,149
BRATS_368,abc5bd2f9bb1864bfa46a98b38a627f905e3cfa8cb3538d21793f9fb0e268d02,30fed539f5af6cf3aff4158894819832530fd53dbf8872bf60b9f8854c397173,9491563,9083682,True,146
BRATS_369,a2424dbbf462e3fcfd5f88abb91f2fb60c1d51a58c7a90a4c739ebb0c47af644,5d9f07b19adc80057c571ba4bb473599fd17e02daf7e985143df45c82c0692bb,10294463,9806572,True,151
BRATS_370,049fff1d5d5ba7356bf7f5b937b66991c81072dcc02959de12d5b350fca5f1f8,627109843e0ee76f6ae3aa7b2932ec3c96259d451a9b2853bcd8f3b106951cff,6917112,6628240,True,145
BRATS_371,2065d34d269b6b7a23d9c4f9f2faab7c71d22443596d9ab01e51172b0c6b18ca,137ceebb20a0a24762ed11ad8ca8e8f0f60d758f96b08e5e028481c6d68cf856,7977311,7554197,True,149
BRATS_372,c57d533c97020e27adda4061ffb5a3e422cccf5ee76826fe49317ceee884071f,6626ea3a5513d4c92831462f64ca4e6e749ac1e6ab7af633245ca3ddc28832a6,9582705,9236277,True,148
BRATS_373,8b7122ab82865f72bdb752db52eec20e3ecc3aeda6e9bdc77855a3b83a723f1c,3e4c6b1fda45465e8430e88565f59d5b318d313c981f4a397361e60de66561d8,8318720,7948640,True,146
BRATS_374,f45fdc61c96e514ae383799975a272aaaba9d1fb320405d0111f707fe8c3be3c,74785ccadb7aa40c71f188ca78e7c041e0c72a0c946af9667d78b6749686232c,8108272,7691168,True,152
BRATS_375,62c49f3211f9f22fab22dbe630cf2a8c5c711bdb14d86f4a76c3d6660bf2718f,bbfb73a7ba7860b766f18bf6c7234808024f28acbde160020bed03187bbc1ff3,9586252,9184410,True,146
BRATS_376,4b2efd27bb7509c1e4982ede36063b9ee3b43ef25bcd0de334d263c3cfbc0b28,b130219f0b4ba78bd2d7b34006eb88bb712b8996d662cf631fb71794a5cc6987,9022340,8592173,True,149
BRATS_377,dc363a0d4c5101392fdb84cfb0b3cd80707bd432cf3f42230502030e5ae2b1ab,e9fac649e12e761607501876b4530b88d5a71c6de2f2f3980441ac67aa46b03e,9560716,9141435,True,149
BRATS_378,faed078899885032f7c4743421bdb342162c7081c44880c61450858a4374ed0b,7438cbd491797e71e80a40940fb853aaa398b1ea797a9f9277c46a441fa51f35,9647930,9257069,True,152
BRATS_379,0b43aec472cdbac058ec77efcc05091224dcd954c32db72a4d510654abb8e097,48c4b71fe40604e2e3c3a2d7cd34d906ff7d598ec3dca46b518c09eb25572547,9957943,9590009,True,152
BRATS_380,b017a5c3ec01cb0035a55050a9023428130370c6d05a59d577c13100a2629dba,f91490af86d5ff636a3490171331b27d76447f5d486bd1319f15f0ce53ceba6b,10506449,10165422,True,147
BRATS_381,1d4010fa405a7966e265c1f2aab0c8b782d6c51bce4583b653f518c9f90a1ea8,3a0482359bc3b8af2f63dbb0dee2f8de14d234b04b796dcc3eba4081da4b65f1,10112100,9840682,True,155
BRATS_382,9534e93c6edd44a97feb1d54317000608ca7408cf9a168040e37154f971b3ad6,77acab02947f7696da344c6f69908071b71a920cf722067129ef5eff56af3e73,9952167,9638996,True,150
BRATS_383,a22c57c488362f54850055a6cc52b488091120b3f8c39339ee12b6ae38f14b4c,628ea08a6a772471ba74936762f239c570065d32764b2467327eb7e5ca6030b1,8248745,7953218,True,145
BRATS_384,e2424fa63ccd121898a9b2362a89b84ece0751280e9a7a765379ee36d50ddf38,5aa5076113cd62d1a5a3420122d9961c22d8da6da83b017b4c9627966c337d6d,7180180,6934015,True,142
BRATS_385,a73af5afe59c515239fd2fcae5531661c998c75df4fff5e6564e0b88517a2034,ed771b0a7b9183723b96925f0cddae5b450a5edaa5eba06fd6b65635f2868af4,7609983,7371842,True,145
BRATS_386,7344a6502b0282be2e7607d8a9c8e9e11f1338d668c537cc6dd4846d4bea90e4,f5bcaaef6220ecb376ba1cc4003df3a51eddda9eb270422d32310a9eb1d9ee2c,9798514,9560238,True,147
BRATS_387,0d52e416a907dd56e2a23672b5d341ef448a25bb2bc7e73d39b0964604f6cb4f,9c41464c826ca0db965818f29032962315d6afb478848cb27ea370efd91aeaad,7911273,7597793,True,148
BRATS_388,4863cce83de58d4afa6578cead74b07e55a34cc8a6b569bc50ec362a98a06797,9daa81b3524a9a72331bc40390713c1c3d8a5d64f350b91357f9ccb522d057cb,6410022,6157435,True,149
BRATS_389,667bb98d075a4c5271188a238fb49d988f47748b87b9f5776a7ae680c06f659e,6e5bcbb34bd5d48675fde6b47ff1124f010b92bca8aadbf782b343c83b1ca0f5,10058755,9775329,True,139
BRATS_390,c585e9e671dde388fb87cec74fba95b7da77e88e275b336e492041c12e6b38aa,a816e94b8cdf26c47b13e8c1270dc2a66ccde3780d91add0412df9ef83df5f26,7186207,6968443,True,147
BRATS_391,b97c7565ae4fa5519fc378481cc9ce85bc600b0d87a04b5c2d43158bf05641b7,053ac96a60605cf5ad1e7587d0c508bcffd10a591c877837661de1d77c0b80e6,8149836,7875314,True,145
BRATS_392,82313e42fee886cd32a77485b88675957e2cfeb350c58af8cc16321531e086a6,32ec96dc6c82c90ff07963b506662f34a74c27e450990952e198e892071d86f3,7579939,7319547,True,148
BRATS_393,c73bba4eb2e374eaeb383fe7448d0f34ab7238d74e4ff220d8c3de4cac36d983,e00dd21b35a12ed14a9c37d2af88e3b6bb19d5050c6ea3d2a52bc0c0a24307a8,7367196,7177151,True,147
BRATS_394,ecef634ba2742fd65863fa04efed2f40f894cc0a99785cbb082ae7b20ee3590d,c3450d543b2e264492c9005d6a7771e70ccc1525f0c40ead37088cd2e56d298a,9111010,8742236,True,151
BRATS_395,b6664962db28e2061cd90b4d0ab305c2cef0e98cf1ae651a7be743b299a12882,434128d95dc3f308bda88bc52e224c945f0262f1a23b4c647bf806f48cf5f63f,6746869,6550463,True,148
BRATS_396,8c4877c16cc5564f8dbcc8aea7712733341f5eaff4213cdc15d9e84fb376776e,03c344a101eb6b1a1e2d851516e07983f5d5366c9223dfa6017ce4aa85aa42b9,6975258,6769309,True,148
BRATS_397,6bddb7e3afa4065a1d03440f0754b09553cc16366a412cf0c00d0d6fa7bc9cb1,2a1bf4aade49129cedbd7afcbfaa761e16fb3b4577750e65d01696a1d94de580,9012995,8396487,True,147
BRATS_398,4028e3b30417fc76ddbcb806a7f389e84df36b531b0d50e4f460bb8458a73bc9,07992a6593b66d866a7392601b7cb67a74acaf02c7bf1c6deb92df38845a5b86,8396225,8141010,True,152
