relative_path,label,y,byte_hash,image_id,width,height,phash
brain_tumor_dataset/yes/Y67.JPG,yes,1,ff10ebea461d8636b1af24f5cf41fcbc4b5ab2c4862d742ccd8108727ddb2fa9,05394b1956b374ffad3400486aa171fd7261b32d705ee855a81907d6a623c6f5,215,233,8184804978841230929
brain_tumor_dataset/yes/Y69.jpg,yes,1,728b7c8bdd193b36f9cf15e8eb10647b6598ee4b3e351f46c04ccec71904cc8b,b5652c67f6bda3449f096aefdb53a17151b4534699691a442597498151362ad4,504,630,445312909546634517
brain_tumor_dataset/yes/Y7.jpg,yes,1,a66911b8e185964e9f9cb2c8db56eb63b2832c586635b864d29241bc68d2470f,9abf4ad7a7aa95cfbcc7e45b99700eef849af5219dd4c189da1538f068582913,374,456,2047382920745476417
brain_tumor_dataset/yes/Y70.jpg,yes,1,0cf3fb8cc340eaed7e2736e620286238b2842d7c84a4d8e70a468c763efa61fa,69539671b91647ea6da6be1be361bc4b6872f34f9bbd3c85f1cfa5443a838320,300,325,6230822427000128785
brain_tumor_dataset/yes/Y71.JPG,yes,1,86c524a536b573b06ee40dc4932b16cacb54c7b2d5000de39e30bdaa20c463c5,735cbef9552a14d7b4a3f84398a094d8eef2c0c9101b3f51c2f077b896ad4856,300,349,2744481144906656020
brain_tumor_dataset/yes/Y73.jpg,yes,1,3ea514113ad745b5edb063382b96a4abc7570193689c220312eda25f589a3279,b9e261090ae1fa4c62061db4f5b31bde6197d95d693a43cff7492ce90be584d8,250,290,6417180310100522324
brain_tumor_dataset/yes/Y74.jpg,yes,1,423367d5902851752478f75d8b315e59f20a9fe462faf50d2bcaec092a095ce6,caf1bb9b61f8ce8b71c6d7283ed913e49686befe54572e9371c99680b62e8190,620,620,5317443008145731732
brain_tumor_dataset/yes/Y75.JPG,yes,1,279ccefd120d2f247c9b63fbd78f26ded85deb90799c18de31b8938963ae5275,41ba1713a0172bdfc63c74f78b33b7fe084c29f647de8fc56d71675df288615f,264,338,714448556959032336
brain_tumor_dataset/yes/Y76.jpg,yes,1,d192bd91e088d489dd07386803f34033676bdec6418c937b0e1940ceebb5e087,03f0c02287ea5e6c362d4f0faf92bd5051adf16aad4e8d652255b311c0dfae80,353,442,445312909546388757
brain_tumor_dataset/yes/Y77.jpg,yes,1,9d1b78b86d583a5002fd0f797f22fc1c7eb8a17b031bde6612aa8decc36acd33,a734d21670a7344e01b0dec42fc76147cd87a3d4bdf41f56aae6ee1f91aa32b9,300,353,6019978647027137600
brain_tumor_dataset/yes/Y78.jpg,yes,1,c18a91d0817014858681729e5b99819820243c85169b9ae0aaabeec5aba39cd7,bb28460f798cf3c1437974cff9208b3a5d3adc72304da42e7ddbb2232cf0117a,201,251,4885849441442755153
brain_tumor_dataset/yes/Y79.jpg,yes,1,becc758666799e37b9b794ca8771c15c076cc0db5fcd5e142f51717ba19d0493,665398dd64a3482917a9fc377bbcbee957e0f4bf4e48a7d49fb3c6bfcfdd73c9,400,431,6532798353264358992
brain_tumor_dataset/yes/Y8.jpg,yes,1,599db29f5d7660df9511531b50991607176342b22881a7412289bc62f7ee2e10,1eade1774cc1953e749e172027e573e028bab9a2a2ab71c687c9d75d60b72312,450,446,7368761536175544701
brain_tumor_dataset/yes/Y81.jpg,yes,1,80b55144133cf5ddf7c961b72df7ad1700bab84a1803986738d2faf8b076567a,e17aa7fb2d8bf251e8fb3a885d2865ae2c62a4314f5b33c760fff27c800fc47b,216,234,4115838140059036804
brain_tumor_dataset/yes/Y82.jpg,yes,1,0f86705620b9fafe086c53613c406ac0413988f49a7b9d68cdb8018f08b36532,d1a91e77cf6f1ebf0127b7f8154ce032b9b1aa2a79156f123da382c49d536320,226,223,1408294827350256836
brain_tumor_dataset/yes/Y85.JPG,yes,1,89f6df9589f65709d27d201676ac11d27e67ab4e73fbbb2afd56826efa2442c4,8fd29c26253f5b732202ec57a7031eb06ca6a2bd426f107e00973ddc713f628a,244,308,7380492087424784757
brain_tumor_dataset/yes/Y86.JPG,yes,1,f9588890598676c036adf1556b72399203fa6788f5d17105a05c39ccb33ccaa4,670808c5e5ca6952dec91dafc3dfdb9c9851e9e07feb3bcf7b0d5698900736f0,272,350,5210157598114538676
brain_tumor_dataset/yes/Y89.JPG,yes,1,be61ffcce791d84090b83063fadd4cf4638f472e599038567f1445b33b0764c0,d372be321de1f98feb43f054912464cb4f983b8a24ef0376036ea2c8ec122b41,241,286,277959742183989353
brain_tumor_dataset/yes/Y9.jpg,yes,1,db1cffa2ca584e5eba9696309b94336275e3ba9a0a0fe6a99dc7227e5cd4e10e,207b091128fc623231f1f7b9e0cc5fb1c112ef55d8d14933de01a634a07cbb7e,630,630,3693887440154475984
brain_tumor_dataset/yes/Y90.jpg,yes,1,b3c83703ca0184fafff6ce3c783a0c9efe1701f79651ce9e8441e02107816d65,22a67d35823acd63be6dca107cbdb4bb73ebb4cc230e0f5c19d7fc1d6f761879,512,512,4370289628441959220
brain_tumor_dataset/yes/Y91.jpg,yes,1,47ef81df4154ea0c15960d1e6f2b558092823972eff61dc65b0cbe4be6798b5d,3e71fcc3f8a78e780596bbec3dc14e6e087e8d2f9a9eafdf54aa98995bf96af2,1061,1280,3245745811168634452
brain_tumor_dataset/yes/Y92.jpg,yes,1,d977825f239ece418c34ada46314e205a3348e2de1188e34fe50b66f812da97e,48e14956e775a971778412f5edbc26f87ed3ae651aeca48fc069294f6dcc166c,194,260,5156346899298283792
brain_tumor_dataset/yes/Y92.png,yes,1,fb5342d3bdd4cd0416ccfbd4587d10fd667dc784772916a764ea3b6b15461e5f,a556fb53ec82b61ce9b867242f0089c12a4e826a461322e87afe93c5a536b93e,240,300,5429673664568846612
brain_tumor_dataset/yes/Y95.jpg,yes,1,2ecddc01c12b11571f9c8136e62fc0c5d592f7a76f355f51810b5bbe7a2917d1,a72f7ff6699463e309b867152937536c79c3a8e1ebe62553c6fcdaa1a07c304a,225,225,7245783668339915361
brain_tumor_dataset/yes/Y96.jpg,yes,1,76a496712d6d1d898162441bc4e499ca542cfec2eccb2d725120b9d931292635,2f2c1f55950d6e6debb2792a17caeffa3647a9fd22078ce4c87040deebe06dde,864,938,6038626931727743556
brain_tumor_dataset/yes/Y97.JPG,yes,1,a710082857d3c2899b6ba957267287c9ccafeb46948b88092332b6d3695b526a,8d9ab3324ee861c253f8572fb3ced7e7b84feb21a633895def7e850ae74ff349,272,355,4331146686549799188
brain_tumor_dataset/yes/Y98.JPG,yes,1,2e56cee08cdc90d9b182c8c6d08ec3569ff1218891745fff2be77f7f5dd9c5ba,6f5d6cc12ba22d7a4d7fe85d4d5df6e22060234401ce415fe7a8577a2c61071f,276,323,418278942818512388
brain_tumor_dataset/yes/Y99.JPG,yes,1,72fca1cc64c1d65490bfe145c3fadccd1acaff46f2ea67197908297db4435856,83aa22fb808a463ea27c21ac8706381c25c3aba0c7b79fdc3569fdad0abe4a26,283,357,1634326441202117648
no/1 no.jpeg,no,0,e4d9d83f89339366f4f77137d440a4c3b62e799a482ebfa6c79c9209d47ffdc9,34eeb369fff52f1ad84bba5d77da167a26ca5249293e3910bb04e8af2bf2ba25,630,630,5351231347706722609
no/10 no.jpg,no,0,3c3bdbcf86cd640b0efb1f4a95726f65664a2b760cf385302947c2549ac78eba,550d0cb250962b4ef1a0cbf8dade59019a8a5153041d49dbfea6410b89f2de79,173,201,7784314378106331457
no/11 no.jpg,no,0,ab01efa9ce7ad51de522ba8cafa0de7d46ce3332215227459fa9e5794b9ce053,ca42889078e14150119059a5534dd2f3dc957ba0b6233732dab0613222c48b01,300,168,7191727793524921132
no/12 no.jpg,no,0,91eb18f61d813028c6de3d9a78b79f807712662d006287ddec80b945f6edeb51,4f32eb2f6b3971b9fb5e331b16ebeba8aeca02becbe749e9b95936fe340dbc92,275,183,5544817443069631289
no/13 no.jpg,no,0,c8280173142dbe052a428603990c3124edc9700d71fc33ed07975f164e07db50,11fcbc10ab7e3890752d6a32b8de515b57952b63cccbf6ada00c3ae2da823e58,300,168,3592084985383443244
no/14 no.jpg,no,0,111aeacdd05f0a5d85933516c514f1f9626b4ac9a81438c0609847a2efddfa99,69cde100d8dad52331dbbda9ca626fc949c9eef87ca4ebf9382b1b9789ac277e,177,197,7612803136962108257
no/15 no.jpg,no,0,e615defa5c0de164da4b279d1c8d9102250cd5b5189de0f5ca4596e7dc90fca2,431754be1638a610ffe6109396a1be83fe84be89b319a9468c7702b7ac1cc451,232,217,7579299758350805396
no/17 no.jpg,no,0,2d07d5dc31a6f83f8119f83bb45d75666c3b905eafab47609e407daf9951fd4a,16266df37b596ba5c42fb4225ae4cb15711d304d322448d8f379e0f71b73ae03,218,231,6037991928236031536
no/18 no.jpg,no,0,173a41b949f0af0ea4e90b335de0e1885e92e9ad296cd59ab88646ac39e17fc7,87cdc2d151b003be78f52c0dc7c07c1b047f879846b8f7d96b95c39a3d62a70e,228,221,3286612427908217377
no/19 no.jpg,no,0,9b1014fc56b1e254bfc3e6cae29a522eae9071ff2d4e125160968da77661c6e4,e4a8a1984d9693e70d8335a1c8c77a39a68f684b5661ac2edc34f8e971dd88f1,200,200,1973445375233313157
no/2 no.jpeg,no,0,3163618e3155c4d97bfb4719da81fcc720a161d43a4c2a853e9b7d07064849fe,2e2dad5d3461106137a6841bba1f19176be2ab0e51a7b673e8a68bd2d9f698e4,630,630,6419358843255074564
no/20 no.jpg,no,0,a7b267cdd9f7c6faf046cfe749d3c38f189ace9d20c42ecb323bece8e585c398,4da5f26b15d55f6827b7ad2ae5e93bc89be1ce8765d1b22bef6de53f356bd801,194,259,5082958741510953461
no/21 no.jpg,no,0,f6b9367846473d64daf63aac8580e1c9ba73d2000d8aaa1d715a118a3a8f0ca9,451abc50aa05888273efbe1c2559bb9d2d200fb87912af9d8635fe993b87d58e,225,225,7377763491273972124
no/22 no.jpg,no,0,b85ca032439975a97daac1612b6e61fe00aa4b94396e01900fb71e4a626d06ec,cef45ce59931075ef0d142d02078a7d3fba00c990fd4cf0f33ca9dc99be2362e,207,243,6003073088234536240
no/23 no.jpg,no,0,0bc12dee429a9969519f71d07aea7accee2a5ff0bc4ef8871d1d0ffc22393c2f,019da44350c7f407f687bae7972cf5585a64977a32c8894384bc36589526e17d,208,242,6497801159192439076
no/24 no.jpg,no,0,b494332cd5c534f3c093f5f26b9dacabad2119be1d8a0e955843adf647c9315d,02fc06d496bbdb0756b65e3b7fdf210a3c07d218b79e0d16eface84e5db72b89,235,214,570574080176711717
no/25 no.jpg,no,0,3e7a6a53891855f9773da2427b7621464e87e48634af7203ae4416761d087b60,a01e590d6ec79f518194accaab1cb2a65bcda7fd021499547ee06b2b6a85b684,232,217,2147201717880127073
no/26 no.jpg,no,0,f0b66b2ec894464a58025bf5aee105968765c7e0aaa82dbe4defd12d1f9db8cd,61883bfab06bd929d96b99d4cd26106c446d2e909ced077d4420d887aabc3aef,200,252,4997364663013094405
no/27 no.jpg,no,0,2d07d5dc31a6f83f8119f83bb45d75666c3b905eafab47609e407daf9951fd4a,16266df37b596ba5c42fb4225ae4cb15711d304d322448d8f379e0f71b73ae03,218,231,6037991928236031536
no/28 no.jpg,no,0,912cec46265a5793dd381105a63596ed462bb13e92cd61b8dc51c942a5f063fe,912f80d8f29184808e113f3e9770527dbaf7b490b4f4f27c69b015d174cb381a,201,251,2189272393422350453
no/29 no.jpg,no,0,4de73fbc94cb122829e9387d79a8260ac35bbf5f63e835c61764fb14cdbe2dfe,971af0cc2d7eb4517c91e7ea90797e8ef92a6a3095581b4a235ef89a45ad9aa4,215,234,1099852524760808784
no/3 no.jpg,no,0,c3da82d44359f4a1507b3e235886d2e0e555d0d31fb27a32bb20e6937d401dfc,4bda8fe0504ef79e0c9e3e86bb23aae41a67fc050c524ee0e18cc8f923a5da1c,225,225,3916339400329274881
no/30 no.jpg,no,0,42c0923d95ea398b1e00bc74e55fc93c23b42d8a10d623b66150bfbe4c9fbee1,1aef7dac4e05e817a3496f6a49b890c9f2fc84b3afcda460c74f76723e09851e,208,242,4579113481305592081
no/31 no.jpg,no,0,16d05c87bffe4fdd3313816728a6bcd3dbf3fa69a337a261937bffff184828dc,a991b7a12ed71214ee0120e45a25dc86e2af553186f857b5e72ad67280d8a67e,200,252,1349763469385739589
no/32 no.jpg,no,0,220e62fca790bcec10dd87a812af63ee18019ee2a711dd3101602743e556b07b,9220ddf9fcbdfe50047a49eb5b1a305f4b8be1fd34bebff120ed4f22fabb20b7,225,225,5648553822445784633
no/33 no.jpg,no,0,97b98afb01833015fe92bdb99c1b3c3b4837b5d11337b53471fa691d0e0fc0b8,b2745f58e72fd5e4069aa2595a8ac8571833d2159b4e0266881e9768a16affce,236,213,3356983401157122601
no/34 no.jpg,no,0,2db2426323e2d116ddfd79ca17da4f0c3861a527eba11414ce1ffe403b5810bd,90c4faafd845360cbfd09f19632147497b4b04463ee87ae31d991f20e6ca6ed0,150,198,5939174392151680116
no/35 no.jpg,no,0,f305c895d86e72b70bdf6f2821e2a2b6aecfc7e68439909484bcf3f31309152b,314303a089cd03a3d3bebf93f68982465fc8a3fb2a866737d64d8f374ee90a3f,225,225,3623834449295126132
no/36 no.jpg,no,0,29504dbbe42208cd4a37cf150c088b005656454befe4015caa1a94c2b2d7c0eb,422860947a7370673e9f10d40c9b27be86a1afd1bbf8382eafc38af114139d64,228,221,7357283424734490460
no/37 no.jpg,no,0,e5c87d653a311de04785f51edbebb5cd06276ca38494f6a056e930f83015c46f,cce8e87b4fb59d8c79ae90de643a8203db5e0e0a73b4bb42effe9c2517f6fa01,225,225,4171657699945815604
no/38 no.jpg,no,0,6b8f5ec5f96e63fb543ffb0fef90857004942af0c44839abf5b9ad297b161da1,0198278fba06be5fee3f79b739acc5269c3f1bd2c4ca7c999af3ec7845b1db18,201,251,2111926743563269316
no/39 no.jpg,no,0,2d304e407ec526c967006fb16fb1c48c14e2971c54737bbc850d4b62ba3cbe85,2ed39cc6daa76227fef121e3687cd919552874410cad3b708ad363313a942626,225,225,7176013058495155764
no/4 no.jpg,no,0,cca6c02571d544a64a480fb01cb9d45a2b5d0211e201f929844745afa10d658a,6d4e0c545f93c3ab169b47a935b7f21690246488827c8cdb3c023e97bd52333b,201,250,5875865726232587520
no/40 no.jpg,no,0,3b098b0d2bee33d7fc3864ad7367a71538983f2b06eb83a23d72fa49a7ff5d3c,09393b70fcb61a1299bad46fd256c97f665e2830c41f528825d78823aa77afcb,225,225,3570075288328874864
no/41 no.jpg,no,0,3b098b0d2bee33d7fc3864ad7367a71538983f2b06eb83a23d72fa49a7ff5d3c,09393b70fcb61a1299bad46fd256c97f665e2830c41f528825d78823aa77afcb,225,225,3570075288328874864
no/42 no.jpg,no,0,c8280173142dbe052a428603990c3124edc9700d71fc33ed07975f164e07db50,11fcbc10ab7e3890752d6a32b8de515b57952b63cccbf6ada00c3ae2da823e58,300,168,3592084985383443244
no/43 no.jpg,no,0,ab2d50ea056994dda708a30bdd4b295da8c91653da936dcaa5474f5a077a5ab1,fe24370b7fbad1d4671832b0132f589ae94191d04a324806374726cbb9553a9a,259,194,933209283540423545
no/44no.jpg,no,0,d65b09e2ad414b8c2489207954eaf7887b054f6640ce8d03ad3d83bbdbaa3304,24d646d7d0db7f6ed4fd2ce895d86acd1c879548873e89a83d72b7a148e2a8fb,441,442,4163419591608838260
no/45 no.jpg,no,0,1baef946656a32a680aea48c0b6536e74e5f9cc5bb69ceeb549b7247dea39184,2696e7062b07582af40cc808c1d7ec35909b89548d5f99f2ed8d7f97e45374f9,356,474,1500484938996002661
no/46 no.jpg,no,0,cadc69402b71fdafac567216ada1281c48858cc5bde7b3b941fdf9c6bca09202,1eb7cf5942ecb82b5ff0b4f2d8120376e85d5638ca2d3669a7fd6395c1fe2555,380,530,8305615208806509589
no/47 no.jpg,no,0,5cf2ebb7d8f93d7919b38b2e52a8d08a8843fbc3a019e10dda1e5fd24d2b6c9f,3a31dc475b21cd0f059f05699ddad612215751f0755ee0317c78677a6f658542,225,225,6419358843255074564
no/48 no.jpeg,no,0,c1e6e2c30cf42eac528cbe34047c9d94568bedabf728d6eebdcaab68a6aeeee0,a939efe53e12508636806a0548de0774a363805f3c1c1cf6f57182fb15f6213d,630,630,3257000639717060449
no/49 no.jpg,no,0,a638ba6f81ce54a12698eeb5abda3ad60665ecb817d3d94ebeb5ffc73aff5a38,83aaaf100259fad75d3cae0d1f0acedff5a3718d7d1db32062bd1cd3aac86688,225,225,5351160978979322161
no/5 no.jpg,no,0,e89b26e1115b48189869aaf3a7d3272fc90268ac400a2b36728cb106d9867858,8c27b2140d87c2f4ca36dc1d15f414c3851f55819fddcea3b7882df3151ac5a6,225,225,2024074545609784420
no/50 no.jpg,no,0,e068f498bea26909af4a8a27973cbcf12680252b353288f2f17f92e6bea663a8,3de32c152527af18060fc9a0eb01b0ede6025f1994ad3586e96c4a47c3e23898,227,222,3803385196324924240
no/6 no.jpg,no,0,9519716335d92af19b045426a223124da676fdab837698ebd2aa0026c647620d,7f2c92f25bb20cc189aa475c0e8c21ed0b70b538a33920e2fd6a3276522406f3,192,192,3707404583187450996
no/7 no.jpg,no,0,4cfec6cb822f28e3e61f07804637656fa1545a67e0c6e54f38cfea363c33e35c,c30f889c48513fe695a6509aa86ffa7952d40b96e13c1e84b319cf6914823e9a,428,417,3803948146274151248
no/8 no.jpg,no,0,6b8f5ec5f96e63fb543ffb0fef90857004942af0c44839abf5b9ad297b161da1,0198278fba06be5fee3f79b739acc5269c3f1bd2c4ca7c999af3ec7845b1db18,201,251,2111926743563269316
no/9 no.jpg,no,0,3c3bdbcf86cd640b0efb1f4a95726f65664a2b760cf385302947c2549ac78eba,550d0cb250962b4ef1a0cbf8dade59019a8a5153041d49dbfea6410b89f2de79,173,201,7784314378106331457
no/N1.JPG,no,0,1a7acec452891038ede718862dddf209915a51deb0ac3718948c235519adc94b,1af16b025f254c861448bec4d04652b8f81a6850788d507160404fe4f14a5c4f,276,338,4132732122771769045
no/N11.jpg,no,0,bbff47f934ea46331f73aff755f7f95f2092f7752e12073be33506a0401194f2,f66535630af6cfdeb2272dbb4547c6e058e4b59ae445ebe1535c82e19687253c,630,614,4381742189562784785
no/N15.jpg,no,0,c9d574a467241cb359d2359735e7e00ab4b44579d46454b73c6373ca6f5f1777,55391a8799e783597b1bd4c53b3b72c6ad20f1ef5fb2634151f26d218bdc1dab,225,225,1287496844773833569
no/N16.jpg,no,0,bfcce139b2b992882ed67161669f89684eb87db34f22faf7ef5cd54f7f45b38f,9ca4ac0807a3bbd0826a06396a8c0ecbfa9bbb6489ff43bed97a42284eb4478c,212,238,6577024824305857744
no/N17.jpg,no,0,fab9adae37e0a120ed7a5bab511576e97182c53a7b76a5fa71512eb2fecd6104,6849ea8acf8659b60e837c2d45f4431f833dbf95efa93a350942018e926c3133,350,393,6577024824305857744
no/N19.JPG,no,0,c9687992fb9b08ab473b261f402dcf5c196db74f8f5b0a68a8dde724e6a58280,987c812a794593c0a8b58f1eed8aac0cf015230fc3a1640b82cf95d91a5609c5,230,282,3568632779551701828
no/N2.JPG,no,0,0a36fbaeb53f88ba0fb16c0a07e4a0432dcf9915cf6ceee33a7849f545775d0f,ada848fe55c3b27559012775de676961b40d7a32368c9c8a5919e5d6e385a557,208,248,6672969257576835908
no/N20.JPG,no,0,094d704894ade3c741e4468742b44b7e404cb3896f3735a3dce775b2ed2f1a51,a698668dc2c44bfbf5aaa6b1cf009d43cba82471119a2624f573d6a2a0ae394a,227,262,1771695166738558785
no/N21.jpg,no,0,e34b6fd8d386909b5697d82c506f20094d1fdbde49009baf7dfb2009fa43d07e,9fed845a58f23ea75c16c2f89d701ca68c7780565f94dd913a3fc2fd8e01b9cd,1024,1024,2167961619699284273
no/N22.JPG,no,0,93572395500b08348a4ccd6330704a4c37010f0217e2597535ac5e01a5ed20ab,683f3845f5e1a3e4b1f8fead91bc8f1f840f7e6724d34d9ea393e0b71d86d220,276,326,6230247795994069269
no/N26.JPG,no,0,219987922e3461efa4e716cb40cd46279781f34e3458f1290c9878f8b06acb14,9125bf84b896351de12f641319c42697532aa1a486a398d6e9401acab313dd11,210,264,7248004974157392149
no/N3.jpg,no,0,6a028c0cf05b9ab47b44da36f2e934eaf2810f6c5fd00f98505a5925075d0256,bdf2d8df20ce58b5dea1b6ce1ff839246c08bafd79dfd004f771582588818afc,220,275,2111926743563269316
no/N5.jpg,no,0,cca6c02571d544a64a480fb01cb9d45a2b5d0211e201f929844745afa10d658a,6d4e0c545f93c3ab169b47a935b7f21690246488827c8cdb3c023e97bd52333b,201,250,5875865726232587520
no/N6.jpg,no,0,0e26eb1cc143b940fe223f1023625355992ee21e77e3ff1ee4cfd5764198989f,68919dfe7ceaa406c0bfc2169b9c4dde4bbdc16924bac60dff531798a2e5b80c,196,257,2710732648219228948
no/No11.jpg,no,0,96eb6967090f99bcc7806d2bf9f194abcd66c9de089a1f642c1939cbc11e727b,b139e0fcae28ad639ed2540074d7cf1ed36ef82ad840c1cf598128f4f55b6f94,630,630,7176015257451302452
no/No12.jpg,no,0,cc897565e991fd55c19b65310168a2b24bc37201e27634528d424e7b086edd70,d5cbbe1256c58cf25d79245cce21faee2e7e67d9c063c3cda3003e748d058873,472,537,134578979778074629
no/No13.jpg,no,0,c86180edf0963ac9a61e0de2a012edc3f91cb13a123cf67a1fc74ac09646409c,eab1eeda798eb5191c4547fb06ccdb98a91b4b4536417d5aa75529cbd2897cad,442,442,3221859916815683129
no/No14.jpg,no,0,d7c5a293e3a869733e2f0ed4ec4e1afe1426444e61303c17e07141b7c5932f21,6bad7d1585147284f24fc35d752cd3f50dce273de2c4693881704b962524f627,339,340,9206049806795868713
no/No15.jpg,no,0,9c54a8ba366d8a9881e28dea8f4cc3f8e92fc74b2add2e6b7d7dfcacdee09bb0,c8e9a8b3f39810f2735091058c0e39a02ca5370c60e86b71770288c7185b3fbc,393,400,2061262279776299265
no/No16.jpg,no,0,2bf7be1a79c255eb26e8cf486567291624472e945d8ec13dbc66cd7a1da68b0c,8c3352a9324857878735861a8276959d46f0c050e75eee8db1e0da7e383ca9a6,300,200,5541199157283982366
no/No17.jpg,no,0,9c54a8ba366d8a9881e28dea8f4cc3f8e92fc74b2add2e6b7d7dfcacdee09bb0,c8e9a8b3f39810f2735091058c0e39a02ca5370c60e86b71770288c7185b3fbc,393,400,2061262279776299265
no/No18.jpg,no,0,d8534287064d81600cc5db54606ecd3203df242f66abc35ab251bf7e59e84ccb,6af768514c2ab6b4609d28567d61ed8a7c5ffc020422713a7be95efdb8512f6a,442,454,5054848123266558433
no/No19.jpg,no,0,5e984e1fb53f99176d490aa0122a7ebe4f5421c3f1dfe2d0e865efe621b67884,9fdd39966afd42eb860930159d7ccdc00e55ed54540478ff367f07f9f6eedbc4,680,680,8127679765702126388
no/No20.jpg,no,0,81f4b76bdbd241bab55c0427ad2dfcf4a54343866536cbb88657d05d2c1b5e8d,91ec708e6345187e7e6cb79d8f506804299539768c93c40dad9b190d53558a60,468,444,539877243454380577
no/No21.jpg,no,0,4e5a4979e0026611c370d05a181fde37f9f74ebb5e4669b1dc7b5f015292ffe9,504cf37dce31c02e1c6b1e99733a67d3f08d3c9483d98f79165d2cee46add347,442,442,4073052684915797537
no/No22.jpg,no,0,3ceab6190d93957c6ace30db10bece675890215a08249cceaf72a3eddda4cc23,84496f2b562de7b5ffab87ee4e24c778c46e69df2c6a934aa6b4af6eed65575e,359,449,2110800843656557764
no/no 1.jpg,no,0,a638ba6f81ce54a12698eeb5abda3ad60665ecb817d3d94ebeb5ffc73aff5a38,83aaaf100259fad75d3cae0d1f0acedff5a3718d7d1db32062bd1cd3aac86688,225,225,5351160978979322161
no/no 10.jpg,no,0,85d9aedf6609d558555496b9e0e95bfac819088a73e752f5935a4b1b14eaafa2,79bff1fc200032db892a2bd9343a55322495903f39d07ab4d25df451ec37703e,750,750,914703403338046264
no/no 100.jpg,no,0,971b1ba3120ce3115241c128d3cdcbc67ca6f33dfed050c4d03f3fe3173796ac,1902269e7e57107f2635fce6eb02fb789968bc5c23093a302b4b7ad9db218eb4,225,225,9098199849345366128
no/no 2.jpg,no,0,0975f3c288be418a9b229db3fb27be55373bc0538c93672a9bd97ad23bd352ed,96dc1ea3df3a481c9959598a38a12ce3ad1fe7159bb523a0c3cc7df71d2539fb,232,217,4842678512563997116
no/no 3.jpg,no,0,7bd4d5d58606af2e040836ab4dd73e35130ec425c538d619dc514f5494d84c39,69f020ad229e313caa6d2ba04285a8fd070c7bd45d1759c9ad22a89902c98500,225,225,6562365620389625460
no/no 4.jpg,no,0,6a028c0cf05b9ab47b44da36f2e934eaf2810f6c5fd00f98505a5925075d0256,bdf2d8df20ce58b5dea1b6ce1ff839246c08bafd79dfd004f771582588818afc,220,275,2111926743563269316
no/no 5.jpeg,no,0,7f77955933dac2ac225f48a46c956d42c2cd8336e33e0afc88c798a3ab17bf72,c56cfebd3456ee28a9a5ab7136fff442f274e436ec1fc606c81e3d1fefaea24e,442,442,9098199832165496948
no/no 6.jpg,no,0,f215d878500f122adf52a6e15d62144cd3d433208061903edfffa64fc6cd71bc,c538789cd768bbf8bdafd3a4a130e463f0884af9e619531d829e4187d30b08b2,214,236,8510212282065095125
no/no 7.jpeg,no,0,96eb6967090f99bcc7806d2bf9f194abcd66c9de089a1f642c1939cbc11e727b,b139e0fcae28ad639ed2540074d7cf1ed36ef82ad840c1cf598128f4f55b6f94,630,630,7176015257451302452
no/no 8.jpg,no,0,7e606d5851ec154ea6758b051d8371f5ee0cfa0db8da2e3d6bad68713e480421,cdb365489d1dbf33a11d323602812a70572e4096b4e4ab466558b6f2828b2f05,642,361,3592084985383443244
no/no 89.jpg,no,0,0e2f7a4ea3e0124e19315ba6379746b9209573dc78f4ed28e07451c4ec1e34d7,23ebabab03840d54e05602665447bd00f9e794ee4a5b913f3f0422e702927258,504,540,7373071827617135412
no/no 9.png,no,0,744e69af8593f89a1e772aff23b8b52beef043f419337b5514ad90f4e0af748a,fe2f2e15fbef31937a7350eda86d06b7efe35058104c8f17688f0506f83bb4ca,1920,1080,8693752568936269433
no/no 90.jpg,no,0,1db0e714ae03db2fa0a7da503b02492ab85607715f4f221772cec5ebe1a0257b,8ae4ddcf7ac3dcf56f0398a821dfaabe2667af908eb3b5522759b707cf3bbecd,420,280,5544817443069631289
no/no 91.jpeg,no,0,958591875ea6906d6105e0826ca15ab9298c090e8649e6d9ea23afbc7724fb01,4b28a53817d0da69153d71be73ea818aaa6ac48f65a8dd2a5d84a6225fa0f94a,400,442,915115308421380965
no/no 92.jpg,no,0,0223943a2b28b7ae5e7836f590dc9d3576b2b80202392a3692f2b4df830ab50e,af848889102601facd1b908c76d3cbf1ac5bb5681300d7e5a97893261e5d4a11,206,244,4371606203272078164
no/no 923.jpg,no,0,760138854027be6db66e4b16d4140847b3ab2455bab65ffd8cd16d1a57b8f1ec,7dc5473174aec3ca64789d8d27423520862e2e51a761cb1afd593b6971209437,225,225,8773699867272490788
no/no 94.jpg,no,0,e4d9d83f89339366f4f77137d440a4c3b62e799a482ebfa6c79c9209d47ffdc9,34eeb369fff52f1ad84bba5d77da167a26ca5249293e3910bb04e8af2bf2ba25,630,630,5351231347706722609
no/no 95.jpg,no,0,f5c726bbddf4d79e8bb409819967264cd5b591e23f83d1ec78e3c847febda891,bdce5afee31c171c25454a01878f49a2bb1d2887df3eee350399b383513f8cae,275,301,5926245620724280641
no/no 96.jpg,no,0,10546b7ed6867429b6685d4d246dadf04b0f66f900ed197a68bd9f8a29e40ce3,81fe68a9e2fc315e9710282f606a670778130998e1390a3144d9bf5b31bd4065,550,664,957891829971232624
